,algorithm,similarity_measure,execution_time,n_clusters,labels,Silhouette Score,Davies-Bouldin Index,Mean Inter-Cluster Distance,Modularity,Conductance,Normalized Cut,Rand Index,Adjusted Rand Index,Normalized Mutual Information,melhor_silhouette,cluster
1275,fuzzy_c_means,CNE Similarity,0.015027046203613281,184,"[ 32 119  27  27 147  64  32  32  71  35 147  49  32  27  27  57 142  27
  32 147 147  27  27 151  64  71  32  32  35  21  21  21  21 147  21  76
  57  57  57  21 162  32  21  21  21  21 147  57  57  57  76 142 142 142
 142 142 142 147 147 142 142 142 142 142 142 142  76 147 147  21 114 142
 119 142 142 119 147  57  21  21 182 119 147  71  76  32 114  71  49 182
 162  27  71  71  32  35 106  32 119 142  32  35  49 162 162 106  32 142
 142 142 142 142  64 142 142  35  64 147 142 142 142 142  32  32 142  27
 142 142  22  64   8  13  57 155  32  71 142  71 142  32 142  57 162  27
  49  21 142 142 142 142 142 142 142  27  21 119  32  32 147 147  21  21
  32 142 147  27 151 162 119 119 162 182   8   8  32  27 147 147 155  27
  27 162  61 142 106 182 151  27 142  61  32  64  61  27  32  27  64  27
  27  49  64 172  27  32 162  27  21  32 119 119 119 142  32 162 119  32
  32  27  32  64 162 182  71 147  32 182  32  32 162  32  32  71 119 162
 147 162]",0.002921832263473863,2.167119107059217,2.094360426794212,,,,0.9083663901911287,0.0007144284857170889,0.653347263567741,False,0
1276,dbscan,CNE Similarity,0.0,184,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
1277,hierarchical,CNE Similarity,0.003999471664428711,184,"[ 53 101 157 114  19 125 109 159 153  17  19 169   0  24 147 162 102 152
  27 178  13  18 180 177 143 171 131 126 149   2 160 138  38 156  64 107
 148  10  39  79  35 104 183 174  40  40  18 119  31  31  69  58 165 173
 164  36 167 182 135 130 175  58   1 127 133   7 161  13 154 158  20 136
 179   1   7 118  10 170  10 151 122  15  15  75  69 145 105  30   8 140
  12   6  30  11  76 150   3  89 123  36 124  88 141  12  12   3 137 181
  14 116  32 103   9  26 146 142 112 120  16 168 155   4 144  53 172  94
  26  32 129   9   2  71 176 115  70  20   4  20  16  50  77 121 163   6
   8  96  26 128  14  60  99  93 134  67  64  15  90  87 110  39  38  64
  27 166 108  98  91  29  62  49   5 111  28  28 139  72  54  51  17  85
  24  80  44  37   3  23  34 117  84  86  81 106  83  68  41  82  52  25
  61  73 132  34 113  92   5  45  59  57 100  62  49  63  55  29  56  55
  21  74  97  33   5  42  48  66  95  78  65  46  22  23  21  11  47   0
  43  35]",0.21761738515221174,0.2916103104681524,2.066704581752839,,,,0.997872340425532,0.03271826464310841,0.9700603986223378,False,0
1278,spectral,CNE Similarity,0.7449209690093994,184,"[ 48 116  11  22  58  96 132 128  10  99  58 162 147  43 100  33  38 151
 110  62  16  18  26 144 106  31  82 117 140 109 139 129 141  21 154  19
  41  94  23 163 165 149 136  84 125 119  18  57  49 166   3  13  13  81
   9   9  73  49  34  59  59  13  73  32  81  81  60 150 160  68  12  32
 131  73  32 112  37  85  37 102  83   6   6  31   3 177  80  17 130 103
 173  27  17   4  36 111 164 137  14   9 132  69  93 132 132 171 181   7
  78   8  44  63 113  51   7  36  70  35  40 105  67  66 153  48   2  97
  51  44  54  55  52  45  45  71 146  12  66  12  40  74  30  61 145  27
   0  77  51  39  78  46 148 161  67  90 167   6 183 143 168  23 120 133
 101  88  50  24 121 170 159  28 156 180  47  47 132 118  29  25  95  43
  43   1   5  42 179 176 142  92 114  72 107 104  76  20 132  64  79  87
 115 127 122 126  53 132 155  26 108 158  75 124  28  59 132 172 157 132
 178  65 174 134 138 152  15  98 132 135 132  91 169 182 175   4  86  89
  56 123]",0.11650954184238956,0.7126086871565086,2.0785168906150684,,,,0.9961774251712946,0.01844838053232691,0.9644462388579984,False,0
1279,gmm,CNE Similarity,1.2114794254302979,184,"[ 30  16  41 109  79  34   4  94 101  43  79 105  11  17 157 168  92 151
  44 116  40  55  96  61  61 163 132  62  35 126 107  49  89 173  38   5
  39  25  86  63  60  84   2 181 127 127  55 111  14  14  46  36 150 166
 174  29 179 176 135 177 178  36  21 108 165   8 167  40 128  73  15 138
  77  21   8  50 182  22 182 140 141  33  33 171  46 154  80  24  70  95
  51  19  24  47 152 162 145 118 114  29 120  83 133  51  51 145  65 175
  74  52   6 117  12  67  66  68 148  85 103 158  98  20  42  30  82 161
  67   6 113  12 126 155  57  91  10  15  20  15 103 142 169 156 153  19
  70 164  67  64  74 136  71  13 170 149  38  33  78 183  97  86  89  38
  44 134 130 122 121  72   9  48  23 159  27  27 131 106  28 112  43 160
  17 123 102  75  37  26  45 147 172  88  93 144 137  76 139  32  56 115
  87 100   0  45  69  81 123 180 146 129   3   9  48  54  53  72 125  53
  18 124  58  59 123  99  90 119 143 110  31   7 104  26  18  47  77  11
   1  60]",0.21534757710681451,0.31047310503143055,2.067963613269021,,,,0.9979444644789037,0.03382980206044913,0.9704911308620405,False,0
1280,som,CNE Similarity,0.025821685791015625,184,"[ 60 147 178  59  82 144 143 165 100 143  82 126 142  81 148  99 151  78
  43 138   4 132 102 152 152 128  44 120  86  68  23  30  29 138  64   8
  95 114 145  15 171  55  29 150 176 169  92  98 162 162  72  26  26 175
  79  79  39 162 153  18   0  26  18   0 167   0 165   4   4  80 123  39
 147  18   0  84 181 145 181  30 177  22  48 128 158 107 128 128 135 142
 140 101 128 137   6  86 113  77 117  79 107   5  53  45 180 113  65 139
  93  33   1  33 105  35 168   6   5  51  42  11  41  93 173  60 134  13
  35   1  84  94  68 121 118 127 116 123  24 133  93 173  14  98 140 101
 135  88  14  93  93 105  24  70  70  52 119  22  37  49  95  96  29  36
  43 161 145  78 109  46 108 131  28 110 127 127  38 106  82 146 143  81
  81  28  20   1 113  12  52  53  94  27 151 160 170 112  90  78  74  71
  61  63   5  52 148 115  28  89 127  56  85 182 131  18  34  46 147 155
  73 183  40  17  28  75  21  97  62  73 107 135  54  57 104 124 147 142
 172  67]",0.11979566106627365,0.724272587299268,2.0948960644283727,,,,0.9952398124774612,0.014854850716743721,0.9413049048843671,False,0
1281,kmeans,CNE Similarity,0.0,185,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
1282,fuzzy_c_means,CNE Similarity,0.01638936996459961,185,"[ 99 105   5   5   5 137  76  76   5  99 136 104  76 136 136 136 167 136
   6   5   5   5 137  34 137 111  76  76 178  87  50  99  99   5  99   5
  57  57  57  87 105  76  50  99  99  50   5  57  94  94 123   5   5 111
   5   5 137 123 123 137 137   5 111 111 111 111  57   5   5  50  34 111
 105 111 111 105 123  57  57  99  99 138 136 123   5  76 111 123   6  76
   6   5   5   5  76 178 184   6 136   5  76 178   6   6   6 184  76   5
 137   5 137   5 137   5   5  76 137 136   5 137 137 137  76  99   5   5
   5 137 105 137  57  99   5 148  76 167   5 167   5  99   5  57   6 137
   6  50   5 137 137 137 137   5 137 138  99 138  76  76 123 123  99  99
   6 137 123   5 148 105 105 105 105  76 165 165  76 137   5 136  99   5
 136 105 105 184 184  76 138 136 137  20  99  23  20   5  76   5 137 136
 137   6 137 138 136  76 105   5  61  76 105 105 105 137  76 105 105   6
  76 137  76 137 105 104   5 138  76  76  76   6 105  76  76   5 105   6
 138 105]",-0.0005721163706960028,2.17291663492027,2.101590112887439,,,,0.9083663901911287,0.0007144284857170889,0.6538311368064812,False,0
1283,dbscan,CNE Similarity,0.0,185,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
1284,hierarchical,CNE Similarity,0.004000663757324219,185,"[ 53 101 157 114   9 125 109 159 153  17   9 169 184  24 147 162 102 152
  27 178  13  18 180 177 143 171 131 126 149   2 160 138  38 156  64 107
 148  10  19  79  35 104 183 174  40  40  18 119  31  31  69  58 165 173
 164  36 167 182 135 130 175  58   0 127 133   7 161  13 154 158  20 136
 179   0   7 118  10 170  10 151 122  15  15  75  69 145 105  30   8 140
  12   6  30  11  76 150   3  89 123  36 124  88 141  12  12   3 137 181
  14 116  32 103   4  26 146 142 112 120  16 168 155   1 144  53 172  94
  26  32 129   4   2  71 176 115  70  20   1  20  16  50  77 121 163   6
   8  96  26 128  14  60  99  93 134  67  64  15  90  87 110  19  38  64
  27 166 108  98  91  29  62  49   5 111  28  28 139  72  54  51  17  85
  24  80  44  37   3  23  34 117  84  86  81 106  83  68  41  82  52  25
  61  73 132  34 113  92   5  45  59  57 100  62  49  63  55  29  56  55
  21  74  97  33   5  42  48  66  95  78  65  46  22  23  21  11  47  39
  43  35]",0.21585211858165887,0.285414647908632,2.066492649206528,,,,0.9979084024522178,0.03326477055110291,0.9706309124482926,False,0
1285,spectral,CNE Similarity,0.6533703804016113,185,"[ 27 126 112  15  20  70 108   1   9 110  20 159  62  29  53  17  55 144
 107  73  14   5  50 138 133  32  65  69 114 125  89 148 131  35 140   7
  44   8  24  64 129 130  75  93 134 139   5  67  39  39  23  12  12  52
  36  36 176  39 132 172   2  12 172   2  52  52 106 135 181  45  18  40
 101  40  40  43  94  59  94  71  77  21  21  32  23 184  76   0 123 120
  82  33   0   3  38  84 173 145  98  36 108  95 102 108 175 167 108  31
  51  16  37  48 115  49  31  38 149  60  26  92  46  63 169  27  25  10
  49  37  11  81 116 177  22  74 127  18  63  18  26 113  28 162 152  33
  97  86  49  61  51  57 117 151  46 103 146  21  85 154 168  24 141 136
 118 137  42  41 119 165 155   4 147 153  30  30 170 100  19  80  88  29
  29 178 108 150 174 180 160  54 104  91 121  68  58  13 108  78  56  99
  72 124 111 166  34 108 163  50  87 143  66 161   4  40 108 179 156 108
 182  47 164  96 128 157   6  90 108 122 108  83 158 183 171   3  79 105
 109 142]",0.11471659072305584,0.7223632997751912,2.0807615015377787,,,,0.9961774251712946,0.01844838053232691,0.9648816787119641,False,0
1286,gmm,CNE Similarity,1.2275497913360596,185,"[ 23 102  37 101  64  33  73  86 100  20  64  90  57  35 125 160 109 147
  58  17  83  47  81 173  38 163 139   2 151  18 107 133 130 167  89  79
   0  36 116  65  54 112 175   3  29  29  47  92  31  31  53 113  45 174
 165  27 104  31 156 111   4 113  19 131 126  39 153  83  83  60  12 159
  93 183  39 143  36 164  36  95  80  25  25  34  53  63 122  96  42 184
   6  41  96  56 166   5  30  11 142  27 144  50  67   6   6  30 148  66
  15  82  51 123  14  87 178  21  91   1  77  44 154  24  76  23  10 140
  87  51  59  14  18 141  75  84 137  12  24  12  77 149   8 176 170 124
  42 150  87 158 181 132 161 121  72  52  89  25 118 171 134 116 130  89
  58 105 146  22 128  32  62  69  26 155  28  28 145 115  61  94  20 177
  35 127  98 108  30  13  68 157 162  70 103 168 120 129   9  55 138 135
  85  71  88  68  16 117 127 172  97 119  48  62  69 182  49  32   7  49
  43 124  40  74 127 110  99 152  78 114 169 136  46  13  43  56 179 180
 106  54]",0.21058549579110517,0.3186695873061001,2.068271172016534,,,,0.997836278398846,0.03218938793744307,0.9702002971904672,False,0
1287,som,CNE Similarity,0.025246143341064453,185,"[ 48 159 183 105  47  24 152  48 169 132  47 173 163  74   3 107  44  46
  30  51 155 169  15  26  26  61  60  60  53 112  82  25  72  59  84  70
  79  89 148  86 161  30  72  82 133 133 169 178  52  52 150  98 119  91
  11  58 102   1  76  36 142 119  14 142  92  91 135 155  38 115  44 116
 127  14  18   5 164   6 172 110  57 141 141  61 184 180  61  56 126  34
 159  93   9 124  67 153 157 130  68 129  97   8 138 159 159 157  97 121
  41 136 174 136  32 174 121  67   4 169 106  21  99 104 146  48 169 183
 174 174  35  32 112  12  12  12 117  44 125  44 175 146 182  86 159  93
 126 115 174  49 140  83  21 100  99  95  84 141 117 153  78 137  72  84
  30 158  27 176 181 101 101  64 156  17  37  37  39  24  47  73  54 166
 165  42 149  31 123  17  65 138  32  40   8  24  22  45 180  46 114  55
  15  10 131  65 177  81  33  93 160 118 120 101  64  36  23 101 127  23
  29  93 153  71 156  17  20  46 117  13 180 138 167 144  29 162 127  87
 173 161]",0.14329772023464712,0.7870798563178861,2.0766628684460584,,,,0.9952398124774612,0.014854850716743721,0.9414226144055853,False,0
1288,kmeans,CNE Similarity,0.0,186,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
1289,fuzzy_c_means,CNE Similarity,0.015633106231689453,186,"[ 67  84  28  28  28  45 148  17  28 116  28  12  94  28  28 162 145  28
  48  28  28  28  28  45  45 145  17  17  45  21 135 135 135  28 135  28
  21  21  21 135 184  17 135 135 135 135  28  21  21  21  28  28  28  90
  28  28  90  21  21  90  90  28  90  90  90  90  21  28  28 135 145  90
 184  90  90  84  21  21  21 135 135  84  84  28  28  67 145  28  48  94
  48  28  28  28  67  45 116  48  84  28  67  67  48  48  48 116  67  28
  90  28  28  28 145  28  28  67  45  84  28  28  90  28  67  67  28  28
  28  90 112 145  21  19  21  51  17 145  28 145  28  67  28  21  48  28
  48 135  28  28  28  28  28  28  28  28 135  84  67  67  21  21 135 135
  48  90  21  28  45  92  92  84  92  17  21 166  17  28  28  28 116  28
  28  92  92   2  48  17  12 103   2  92  67  82  52  28  67  28  45  28
  28  48  45  12  28  17  92  28  19  17  84  92  84  90  17  92  92  17
  17  28  67 145  92  17  28  21  67  17 148  48  92  17  17  28  84  17
  28 184]",0.0023515887552202504,1.7268857379843872,2.0949459001840176,,,,0.8765236206274792,0.0005117050557743773,0.6328527457784117,False,0
1290,dbscan,CNE Similarity,0.0,186,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
1291,hierarchical,CNE Similarity,0.0029990673065185547,186,"[ 53 101 157 114   9 125 109 159 153  17   9 169 184  24 147 162 102 152
  27 178  13  18 180 177 143 171 131 126 149   0 160 138  38 156  64 107
 148  10  19  79  35 104 183 174  40  40  18 119  31  31  69  58 165 173
 164  36 167 182 135 130 175  58 185 127 133   7 161  13 154 158  20 136
 179 120   7 118  10 170  10 151 122  15  15  75  69 145 105  30   8 140
  12   2  30  11  76 150   3  89 123  36 124  88 141  12  12   3 137 181
   6 116  32 103   4  26 146 142 112  59  16 168 155   1 144  53 172  94
  26  32 129   4   0  71 176 115  70  20   1  20  16  50  77 121 163   2
   8  96  26 128   6  60  99  93 134  67  64  15  90  87 110  19  38  64
  27 166 108  98  91  14  62  49   5 111  28  28 139  72  54  51  17  85
  24  80  44  37   3  23  34 117  84  86  81 106  83  68  41  82  52  25
  61  73 132  34 113  92   5  45  29  57 100  62  49  63  55  14  56  55
  21  74  97  33   5  42  48  66  95  78  65  46  22  23  21  11  47  39
  43  35]",0.21415652445760266,0.28107414447151,2.0679135780285347,,,,0.9979444644789037,0.03382980206044913,0.9712007945754006,False,0
1292,spectral,CNE Similarity,0.7547218799591064,186,"[ 24 143  90  22  21 113 180 127  16 122  21 150  65   1  96  33  43 149
 119  66  61   7  13 104  89  45 129 117 152 164 112 136 162  56 142  15
  30  52  53  55 153 145 130  73 101  98   7  28  69 172   2  12  12  70
  27  27 154  69  63  84  84  12 105  14  26  70  88 160  50  74  80 105
 125 105  70  77 100  37 100  79  75  19  19  45   2  97  46   9 146  86
  97   6   9  10  72 102 183 161  41  27  97  48  57  97 178 175  97   0
  31   8  39  17 128  14   0  72  83  64  25  54  40  68 151  24  20  35
  14  39  60  58 108   5 177  44 134  80  68  80  25  92 109 155 171   6
   1  71  14 120 166  59 126 133  40  85 118  19 147 159  42  53 131 156
 107  93  32  18 115 170 121  38 137 144  23  23 185 114   3  67 124   1
   1 167 176  82 168 182 179  49 110  47 116  36  81  11  97  99  87  76
  94 148 103 169  51  97 163  13  91 138  34 139  38 173  97 165 141  97
  97  29 174  95 135 140   4 111  97 132  97  78 157 184 181  10 106 123
  62 158]",0.09254124195946539,0.7067953458629136,2.0783501031136464,,,,0.9958168049044356,0.01687884676393515,0.9644617467521703,False,0
1293,gmm,CNE Similarity,1.824204683303833,186,"[ 84  92 163 124  60  46  89 161  91   7  60 108  93  41 131  71  50 162
  59  44  85  47 185  69 176  79 145   4  42  66 128   2 138 172 105 114
 146  52  63  45   8  58  40  18 107 107  47 126  22  22  51 111  33 169
  21 120 136 177 127  67 171 111   6 117 175  26  23  85 173 160  19 167
  48   6  26 143  52 168  52 151 150  31  31 164  51  34 156  53  39  27
  36 184  53  62  49 149  38 121 129 120 147  96  32  36  36  38  28 181
  14   1  97 125   3 182  70 155 137  88  73  65 159  43 139  84  90  57
 182  97  54   3  66  55  20 102 152  19  43  19  73  15 183 157 180  25
  39  74  10 106  14 135 166 101  29 116 105  31 118  12 130  63 138 105
  59  86   9 133  98  81  37  68 174  16  80  80 142 103 140  56   7 158
  41 154 110  76  38  87  30 123 165  72  95 144 113 109 153  17  99 100
  82 104  61  30  13 112  24  94 122 132 170  37  68  83   0  81   5   0
  35  25 179 115  24  75  77 134  78 119 141 148  64  87  35  62 178  93
  11   8]",0.2168463647697458,0.2911811145894608,2.0705056735027525,,,,0.9980165885322755,0.03501934200486176,0.9716305736895541,False,0
1294,som,CNE Similarity,0.025503873825073242,186,"[153 132  77  27   9   6 185 118 142 185   9 133 108 134 134  39  41  18
 123 127  80 149 131 154 154  68  24  24  28 165 126  17  52 127  82 119
 164 147  59 165  64  79 183  42  38  38 149 125  88  88  93  31 112  69
 166  86  56  37   7  56  56  31  19  56  78  69 175  80  80 126 116 103
 140  19 155  90  58 125  58  10  17  15  35   1  93 120  68 180 145 108
 137  66  49  45 120 148 177  32 150  86 120  28 124  74  26 177  55 111
 138  85  13  85  72  40 181 120  28  61 181  91  50 111 168 153 128  77
  40  13 135  22 125 152 117  98 162 116  12 158 181 168 163 125 137  66
   5 157 163 138  97 128  91  30 101 133  82  15  75  25 147 164  52   3
  51  95 125 121 154  76 160 105 144 122 178 178 107   6 130  81 185  73
 134 170  60  87 113 122  71 100  72  94 168   6 144  16  55  18  62 110
  22 174 169  71 141  14 102 131  96 107  39 160  99  56 106  76 140  14
 107  66  25  65 156  94 136 161  44  81 120 172  60 122 107 159 140 108
 104 171]",0.13789641616024126,0.7382220460464884,2.095567583855319,,,,0.9956004327443202,0.01605863872396441,0.943160793462811,False,0
1295,kmeans,CNE Similarity,0.0,187,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
1296,fuzzy_c_means,CNE Similarity,0.015171051025390625,187,"[ 66 162 161 161 164 134 120 120 161  58 164 150 120 134 134  49 155 134
 120 164 164 161 134 150 134 155 120 120  58  86  66  66  66 164  66 161
  53  53  53 124 162 120  66  66  66  66 161  53  53  53 161 161 161 161
 161 161 161  53  53 161 161 161 161 161 161 161   7 164 164  66 155 161
 162 161 161  49  53  53  53  66  66  49  94 155 161 150 155 161 150 120
  50 161 161 161 150  58 150 120  49 161 150  58 150  50  50 150 150 161
 161 161 161 161 174 161 161 150  58  49 161 161 161 161 150  66 161 161
 161 161 168 174 161  66   7 121 120 155 161 155 161  66 161  53  50 134
 150  66 161 161 161 174 161 161 155 134  66  49 150 150  53 161  66  66
 120 155  53 134 121  50 162 162 162 120  86  86 120 164 164 134  58 134
 134 162 162 161 150 120 150  70 174 162  66 164 120 161 150 134 134 134
 174 150  58 134 134 120 162 134  66 120  49 162 162 161 120 120 162 120
 120 134 150 155 162 120 161  53 120 120 150 150 162 120 120 161 162 120
 134 162]",0.0006013383834317506,2.0107748920034987,2.0399415199894477,,,,0.8885683375405697,0.0005747712444738716,0.6237636116134203,False,0
